time,close
2014-04-21,1.32443929633648
2014-04-22,1.17392857166025
2014-04-23,1.24271367975288
2014-04-24,1.13171700902048
2014-04-25,1.29907757804747
2014-04-26,1.1392114192336
2014-04-27,1.21964873181112
2014-04-28,1.00982983894733
2014-04-29,1.15284177723719
2014-04-30,0.924978188565287
2014-05-01,1.2117503220013
2014-05-02,1.09364584269543
2014-05-03,0.943733461085649
2014-05-04,0.988630839132628
2014-05-05,0.81073888198047
2014-05-06,1.24384051125464
2014-05-07,1.03896598836448
2014-05-08,1.10238976231616
2014-05-09,1.12935152411949
2014-05-10,1.20043881585345
2014-05-11,0.999813667300333
2014-05-12,1.06298281782435
2014-05-13,1.04452209018382
2014-05-14,0.976229512646184
2014-05-15,1.12234581179999
2014-05-16,1.1843311298243
2014-05-17,1.13192886834237
2014-05-18,1.11917515071693
2014-05-19,1.08832434193103
2014-05-20,1.19338422038549
2014-05-21,1.24809163632681
2014-05-22,1.26516024518321
2014-05-23,1.2557291382392
2014-05-24,1.1507463901353
2014-05-25,1.29407330110888
2014-05-26,1.31022596513303
2014-05-27,1.11318076486621
2014-05-28,1.37537337537378
2014-05-29,1.13557625124576
2014-05-30,1.39918834464237
2014-05-31,1.28517086279511
2014-06-01,1.583498004361
2014-06-02,1.71697920984771
2014-06-03,1.64737064499609
2014-06-04,1.61200361745903
2014-06-05,1.37180494488934
2014-06-06,1.25747004372233
2014-06-07,1.38930699492711
2014-06-08,1.22125431966334
2014-06-09,1.38332857167608
2014-06-10,1.47600507951826
2014-06-11,1.26495879557531
2014-06-12,1.43474172070228
2014-06-13,1.29264441885057
2014-06-14,1.3666217987237
2014-06-15,1.44076163204807
2014-06-16,1.49909124521409
2014-06-17,1.45898500541992
2014-06-18,1.27564583039249
2014-06-19,1.33654023180321
2014-06-20,1.45295990940615
2014-06-21,1.44091181061283
2014-06-22,1.41194398354548
2014-06-23,1.35595298755289
2014-06-24,1.43173431071885
2014-06-25,1.37968182551
2014-06-26,1.2595395055522
2014-06-27,1.48484355078072
2014-06-28,1.39535244815483
2014-06-29,1.19934536656533
2014-06-30,1.04809934446183
2014-07-01,1.09834517352409
2014-07-02,1.12767889419742
2014-07-03,1.13964919205092
2014-07-04,1.3363521067152
2014-07-05,1.20761105399662
2014-07-06,1.12913696205886
2014-07-07,1.18021860286576
2014-07-08,1.16779551517665
2014-07-09,1.289501985664
2014-07-10,1.14255506395515
2014-07-11,1.20570541632687
2014-07-12,1.23041474504287
2014-07-13,1.24692466189746
2014-07-14,1.03517441682643
2014-07-15,1.21332680741632
2014-07-16,1.09171229392395
2014-07-17,1.29877164575497
2014-07-18,1.30795589870293
2014-07-19,1.34944603002444
2014-07-20,1.1708873757632
2014-07-21,1.16039334407581
2014-07-22,1.06263058813502
2014-07-23,1.0870632434344
2014-07-24,1.04661179088296
2014-07-25,1.16973272989163
2014-07-26,0.949713319643509
2014-07-27,1.08204465209767
2014-07-28,1.03902335085599
2014-07-29,1.02984625909209
2014-07-30,1.16980678851846
2014-07-31,1.04158818898322
2014-08-01,1.09284661756745
2014-08-02,1.13084580097093
2014-08-03,1.05306484126436
2014-08-04,0.877328866519194
2014-08-05,0.916053744694211
2014-08-06,1.10677119491727
2014-08-07,1.08262184478506
2014-08-08,1.07710410389664
2014-08-09,1.23283095740892
2014-08-10,1.1976740396688
2014-08-11,1.21804931615839
2014-08-12,1.13116370388162
2014-08-13,0.913578433560214
2014-08-14,1.06488540198244
2014-08-15,0.950874194017058
2014-08-16,0.898119938245924
2014-08-17,0.971770069855055
2014-08-18,1.06908661494881
2014-08-19,1.00415240794488
2014-08-20,0.939695385373182
2014-08-21,0.965989556629434
2014-08-22,0.903195378343959
2014-08-23,0.91221331831672
2014-08-24,0.82034731478577
2014-08-25,0.768124866533257
2014-08-26,0.979031419588813
2014-08-27,0.967196088513503
2014-08-28,0.976832893409187
2014-08-29,0.953849626279949
2014-08-30,1.01084529049137
2014-08-31,1.01251739435201
2014-09-01,0.717885444704115
2014-09-02,0.770318972753682
2014-09-03,0.881039042340728
2014-09-04,0.831606598669404
2014-09-05,0.767169231680734
2014-09-06,0.938440646694839
2014-09-07,0.810258769731916
2014-09-08,0.733971942135473
2014-09-09,0.740681106686598
2014-09-10,0.817703387045374
2014-09-11,0.874184159211708
2014-09-12,0.786163604548509
2014-09-13,0.927802327225917
2014-09-14,0.811891092401389
2014-09-15,0.808151087268227
2014-09-16,0.860529612062956
2014-09-17,0.910205980241745
2014-09-18,0.840420739075397
2014-09-19,0.742451231837858
2014-09-20,0.773690958381867
2014-09-21,0.706320087146499
2014-09-22,0.719811114835792
2014-09-23,0.657116858342488
2014-09-24,0.710701428930287
2014-09-25,0.752256582458173
2014-09-26,0.575998384017986
2014-09-27,0.571869422145738
2014-09-28,0.540937306188824
2014-09-29,0.548001983288746
2014-09-30,0.613645176195625
2014-10-01,0.630774030405153
2014-10-02,0.552040432699102
2014-10-03,0.566618971455524
2014-10-04,0.560977770977441
2014-10-05,0.561728271806453
2014-10-06,0.540628267386724
2014-10-07,0.461374981440377
2014-10-08,0.511544446155474
2014-10-09,0.56859557234846
2014-10-10,0.587805912734439
2014-10-11,0.541817509516156
2014-10-12,0.562780234245344
2014-10-13,0.615427169996522
2014-10-14,0.556860250789653
2014-10-15,0.621904126533749
2014-10-16,0.596870291970874
2014-10-17,0.562301181091632
2014-10-18,0.657507024959547
2014-10-19,0.539047306500283
2014-10-20,0.546088631223415
2014-10-21,0.612540779702141
2014-10-22,0.634909164909557
2014-10-23,0.576340601939202
2014-10-24,0.58942875647102
2014-10-25,0.561542621458059
2014-10-26,0.456360533602245
2014-10-27,0.583254336406172
2014-10-28,0.506221614039962
2014-10-29,0.554908567357179
2014-10-30,0.59699957039984
2014-10-31,0.665644055271178
2014-11-01,0.541196188933792
2014-11-02,0.51961772291932
2014-11-03,0.57312434629617
2014-11-04,0.546627407462538
2014-11-05,0.479652664291819
2014-11-06,0.543557185867855
2014-11-07,0.535351203852264
2014-11-08,0.542340443393797
2014-11-09,0.54496721069541
2014-11-10,0.556297421086819
2014-11-11,0.489120573295094
2014-11-12,0.599577468221907
2014-11-13,0.638239452146488
2014-11-14,0.631908872277022
2014-11-15,0.559334731195215
2014-11-16,0.596046465180107
2014-11-17,0.592711058844824
2014-11-18,0.609887771073194
2014-11-19,0.553374965930896
2014-11-20,0.523765176545677
2014-11-21,0.465678048452133
2014-11-22,0.573657341904491
2014-11-23,0.53354719079818
2014-11-24,0.578017682303997
2014-11-25,0.530532740754516
2014-11-26,0.535950600948433
2014-11-27,0.551438827568084
2014-11-28,0.577600107637956
2014-11-29,0.629924141226153
2014-11-30,0.642734775384269
2014-12-01,0.525737052199819
2014-12-02,0.609590915317141
2014-12-03,0.474044722534762
2014-12-04,0.592185070378457
2014-12-05,0.630250471278486
2014-12-06,0.560460557820913
2014-12-07,0.518568174007743
2014-12-08,0.662284333396672
2014-12-09,0.551997238350565
2014-12-10,0.55417845898577
2014-12-11,0.582622950133749
2014-12-12,0.554202528130584
2014-12-13,0.570569450385016
2014-12-14,0.556378688156986
2014-12-15,0.557640295374165
2014-12-16,0.544584795211008
2014-12-17,0.470563688505836
2014-12-18,0.460644481008521
2014-12-19,0.487920852503954
2014-12-20,0.496387463769511
2014-12-21,0.489738604627248
2014-12-22,0.616903758402447
2014-12-23,0.573126936074749
2014-12-24,0.577786244539357
2014-12-25,0.581126457374404
2014-12-26,0.568040844003838
2014-12-27,0.560970459830678
2014-12-28,0.618151590561181
2014-12-29,0.600412184794804
2014-12-30,0.564090740751013
2014-12-31,0.556947911448208
2015-01-01,0.610190722224029
2015-01-02,0.609181738236509
2015-01-03,0.578158108951183
2015-01-04,0.557097841847973
2015-01-05,0.507026937338792
2015-01-06,0.518865578161034
2015-01-07,0.461539537153372
2015-01-08,0.508935685761146
2015-01-09,0.478850426964489
2015-01-10,0.49963750982582
2015-01-11,0.515948063336917
2015-01-12,0.46489533530816
2015-01-13,0.372591804050371
2015-01-14,0.347603494552954
2015-01-15,0.381692486578608
2015-01-16,0.363180740608927
2015-01-17,0.344105387700772
2015-01-18,0.394398696161681
2015-01-19,0.38209631466253
2015-01-20,0.312995792905319
2015-01-21,0.404408445801795
2015-01-22,0.396884347876686
2015-01-23,0.363433751137149
2015-01-24,0.382227992435805
2015-01-25,0.398534317976608
2015-01-26,0.457778302534755
2015-01-27,0.49940693078725
2015-01-28,0.535537664463391
2015-01-29,0.494613318049132
2015-01-30,0.420084345076281
2015-01-31,0.496980306150351
2015-02-01,0.445228358136476
2015-02-02,0.475227067618148
2015-02-03,0.397425078300665
2015-02-04,0.476984783292022
2015-02-05,0.472139148183569
2015-02-06,0.522057903722899
2015-02-07,0.48302353160095
2015-02-08,0.400566189371814
2015-02-09,0.480969495069613
2015-02-10,0.425736609254824
2015-02-11,0.474027095643606
2015-02-12,0.356499515209045
2015-02-13,0.463854902592356
2015-02-14,0.538979662769602
2015-02-15,0.478097684187264
2015-02-16,0.507629486243727
2015-02-17,0.491934464835009
2015-02-18,0.556240001063492
2015-02-19,0.550450152250881
2015-02-20,0.538076794403333
2015-02-21,0.486427523903026
2015-02-22,0.511714452044608
2015-02-23,0.472360617539342
2015-02-24,0.433805248948891
2015-02-25,0.534009921770291
2015-02-26,0.502087225281382
2015-02-27,0.538998321139021
2015-02-28,0.509837021729873
2015-03-01,0.502046087596358
2015-03-02,0.593124590943801
2015-03-03,0.622950629596374
2015-03-04,0.559997321923341
2015-03-05,0.512051077452896
2015-03-06,0.582371740496864
2015-03-07,0.55280664043184
2015-03-08,0.621398566434761
2015-03-09,0.589549408481201
2015-03-10,0.648461664910179
2015-03-11,0.65871127594864
2015-03-12,0.564559858649027
2015-03-13,0.622623517000281
2015-03-14,0.547114455218046
2015-03-15,0.600575163130688
2015-03-16,0.598313254758746
2015-03-17,0.548960520246808
2015-03-18,0.623463325493207
2015-03-19,0.527523905855865
2015-03-20,0.532070711093985
2015-03-21,0.587888456133591
2015-03-22,0.559187639638809
2015-03-23,0.584133583422349
2015-03-24,0.671730763834522
2015-03-25,0.601270538711489
2015-03-26,0.559604665775212
2015-03-27,0.64455373983834
2015-03-28,0.566170546656778
2015-03-29,0.573302338457825
2015-03-30,0.532632425423021
2015-03-31,0.563767717392981
2015-04-01,0.493269598950813
2015-04-02,0.634656033402463
2015-04-03,0.571432664564788
2015-04-04,0.597427526276671
2015-04-05,0.583568984517932
2015-04-06,0.503995975805133
2015-04-07,0.600021313092307
2015-04-08,0.482774287191142
2015-04-09,0.504967005621558
2015-04-10,0.563247090917209
2015-04-11,0.5154487511216
2015-04-12,0.473202780546339
2015-04-13,0.567207034828238
2015-04-14,0.514144154110216
2015-04-15,0.423388750430124
2015-04-16,0.492924378111553
2015-04-17,0.445752406091975
2015-04-18,0.514448783167353
2015-04-19,0.515296956371891
2015-04-20,0.548792659403193
2015-04-21,0.551725346631784
2015-04-22,0.571240030784563
2015-04-23,0.487156705332988
2015-04-24,0.460271098997583
2015-04-25,0.598458640027823
2015-04-26,0.508446770154121
2015-04-27,0.48866256110216
2015-04-28,0.555364146506902
2015-04-29,0.461298371580478
2015-04-30,0.502384544892397
2015-05-01,0.565277834843283
2015-05-02,0.559853525670835
2015-05-03,0.547746355490122
2015-05-04,0.499732696607653
2015-05-05,0.590414171944226
2015-05-06,0.615799732485431
2015-05-07,0.534883272381685
2015-05-08,0.589752521456586
2015-05-09,0.513861225398155
2015-05-10,0.512898236857133
2015-05-11,0.628173563425578
2015-05-12,0.59736398597839
2015-05-13,0.649612150527928
2015-05-14,0.603720310124455
2015-05-15,0.579190301588364
2015-05-16,0.519472343583218
2015-05-17,0.673943423374136
2015-05-18,0.566729911164381
2015-05-19,0.506536092817814
2015-05-20,0.567559321380702
2015-05-21,0.612376801360046
2015-05-22,0.551191317988188
2015-05-23,0.452717964720229
2015-05-24,0.591870707808968
2015-05-25,0.569805765484642
2015-05-26,0.579726072952601
2015-05-27,0.55683898141712
2015-05-28,0.534251217487493
2015-05-29,0.623243631050346
2015-05-30,0.545844622313405
2015-05-31,0.59187868879699
2015-06-01,0.518721159622247
2015-06-02,0.584361466632314
2015-06-03,0.558767417172858
2015-06-04,0.555746704085134
2015-06-05,0.543629102693533
2015-06-06,0.704694733432678
2015-06-07,0.591198352844428
2015-06-08,0.628960047163964
2015-06-09,0.616131875720517
2015-06-10,0.689801055108295
2015-06-11,0.55400520290797
2015-06-12,0.586182477170259
2015-06-13,0.660033585010387
2015-06-14,0.622862287829759
2015-06-15,0.613938202687717
2015-06-16,0.517810560447468
2015-06-17,0.723406117815645
2015-06-18,0.710219793048945
2015-06-19,0.670630958395749
2015-06-20,0.602264063506241
2015-06-21,0.56060713194524
2015-06-22,0.699571971394065
2015-06-23,0.640496832608627
2015-06-24,0.708676073011292
2015-06-25,0.690744569354122
2015-06-26,0.702430922699933
2015-06-27,0.601114303554972
2015-06-28,0.669584969651366
2015-06-29,0.675673545390363
2015-06-30,0.727189401903883
2015-07-01,0.67155911551738
2015-07-02,0.759789635279618
2015-07-03,0.791427044120189
2015-07-04,0.755686263173389
2015-07-05,0.726387379748522
2015-07-06,0.956764376677376
2015-07-07,0.699256316609393
2015-07-08,0.84498487825414
2015-07-09,0.703920554142092
2015-07-10,0.851729541970991
2015-07-11,0.851229696671537
2015-07-12,0.815117369346974
2015-07-13,0.859926757675834
2015-07-14,0.833100265319154
2015-07-15,0.889122154007769
2015-07-16,0.756912588274017
2015-07-17,0.819567897650679
2015-07-18,0.837572060796397
2015-07-19,0.851128862701103
2015-07-20,0.878171657380301
2015-07-21,0.723317298561301
2015-07-22,0.870369251956882
2015-07-23,0.795366758608332
2015-07-24,0.98197887898393
2015-07-25,0.916604999821989
2015-07-26,0.865467362356945
2015-07-27,0.898712341009544
2015-07-28,0.833393689241647
2015-07-29,0.920493209952818
2015-07-30,0.805982433519486
2015-07-31,0.901022891038175
2015-08-01,0.914326896871439
2015-08-02,0.889324053253799
2015-08-03,0.937901985674465
2015-08-04,0.816365165259771
2015-08-05,0.798208731479295
2015-08-06,0.850412997218707
2015-08-07,0.814604833752783
2015-08-08,0.944333106371207
2015-08-09,0.806935822602017
2015-08-10,0.954698749402307
2015-08-11,0.933401369261826
2015-08-12,0.735775213383431
2015-08-13,0.84830766434076
2015-08-14,0.823502734739145
2015-08-15,0.796937477733938
2015-08-16,0.786423090727856
2015-08-17,0.834965471895412
2015-08-18,0.792003071204092
2015-08-19,0.803985395543413
2015-08-20,0.778475596362935
2015-08-21,0.862435906968192
2015-08-22,0.813740443403584
2015-08-23,0.691626686891112
2015-08-24,0.768562305417111
2015-08-25,0.655861555555663
2015-08-26,0.823957496716683
2015-08-27,0.704105576705809
2015-08-28,0.807862352563645
2015-08-29,0.843120204550069
2015-08-30,0.788061237866353
2015-08-31,0.827599626883919
2015-09-01,0.811447015667978
2015-09-02,0.845221836918547
2015-09-03,0.771031549375758
2015-09-04,0.832486508206889
2015-09-05,0.797281066347818
2015-09-06,0.808175821704229
2015-09-07,0.857441151538859
2015-09-08,0.777561512867169
2015-09-09,0.84308646307606
2015-09-10,0.963014688095447
2015-09-11,0.897281645484469
2015-09-12,0.763349204719329
2015-09-13,0.8358768775575
2015-09-14,0.834368337100375
2015-09-15,0.882142105889318
2015-09-16,0.779934974530988
2015-09-17,0.798996447404843
2015-09-18,0.827691119899199
2015-09-19,0.702371559425813
2015-09-20,0.718556582142505
2015-09-21,0.732647099488823
2015-09-22,0.875675834722324
2015-09-23,0.889403956189924
2015-09-24,0.796300306196394
2015-09-25,0.947581750505519
2015-09-26,0.846992026107851
2015-09-27,0.855662490818788
2015-09-28,0.837073963237712
2015-09-29,1.02094220575235
2015-09-30,0.8661437912545
2015-10-01,0.874127711237342
2015-10-02,0.813085721387735
2015-10-03,0.858613677161437
2015-10-04,0.908484216635567
2015-10-05,0.908349872857687
2015-10-06,0.860380100708841
2015-10-07,0.812152604082073
2015-10-08,0.850846448496924
2015-10-09,0.766876021681196
2015-10-10,0.979133027517214
2015-10-11,0.89961257343061
2015-10-12,0.879351815805185
2015-10-13,0.852353736305032
2015-10-14,0.960583446263192
2015-10-15,1.06272675433141
2015-10-16,0.941924274736402
2015-10-17,0.921543944649506
2015-10-18,0.976460357199291
2015-10-19,1.09958062755922
2015-10-20,0.866558909854481
2015-10-21,0.980007989532855
2015-10-22,1.02271811053877
2015-10-23,1.049946639958
2015-10-24,1.03369122745301
2015-10-25,1.14337306119968
2015-10-26,1.18764212929617
2015-10-27,1.09480652320938
2015-10-28,1.06741908614736
2015-10-29,1.19451508581728
2015-10-30,1.42075400049156
2015-10-31,1.21151970057889
2015-11-01,1.24141462775686
2015-11-02,1.32392611776068
2015-11-03,1.51809465710957
2015-11-04,1.77247560219313
2015-11-05,1.48440167358261
2015-11-06,1.37546186125085
2015-11-07,1.48579778988003
2015-11-08,1.3553081594783
2015-11-09,1.42393524131376
2015-11-10,1.35872523837379
2015-11-11,1.35355058912855
2015-11-12,1.33873813295701
2015-11-13,1.35871218262852
2015-11-14,1.20814722615735
2015-11-15,1.34122607342935
2015-11-16,1.42105221625768
2015-11-17,1.27430120345725
2015-11-18,1.30475780737746
2015-11-19,1.15052284622568
2015-11-20,1.36472834009488
2015-11-21,1.43979197701051
2015-11-22,1.42340329181298
2015-11-23,1.3439437700263
2015-11-24,1.27803950218453
2015-11-25,1.21909427260599
2015-11-26,1.54201945126813
2015-11-27,1.20796003686627
2015-11-28,1.39482315773944
2015-11-29,1.36939402874223
2015-11-30,1.55483958756129
2015-12-01,1.56954298409409
2015-12-02,1.45962921513037
2015-12-03,1.3120558934807
2015-12-04,1.40490034967384
2015-12-05,1.67105203600977
2015-12-06,1.58694385819518
2015-12-07,1.46540796707987
2015-12-08,1.75633920361885
2015-12-09,1.77379187214923
2015-12-10,2.26926338334586
2015-12-11,1.75497180323176
2015-12-12,1.7636114513418
2015-12-13,1.56214600903217
2015-12-14,2.16292576306231
2015-12-15,2.09544156367515
2015-12-16,1.86253063214532
2015-12-17,1.76121523637077
2015-12-18,1.93586543297808
2015-12-19,1.80696824229852
2015-12-20,1.85776236303828
2015-12-21,1.61279282469376
2015-12-22,1.62648439521128
2015-12-23,1.70709635788211
2015-12-24,1.55071521418664
2015-12-25,1.82168820890739
2015-12-26,1.82006067189728
2015-12-27,2.11704066936885
2015-12-28,1.57666426333654
2015-12-29,1.65956217396581
2015-12-30,1.73786273384485
2015-12-31,1.48337700794324
2016-01-01,1.43068391600046
2016-01-02,1.53948668997752
2016-01-03,1.52589274637588
2016-01-04,1.91014340452542
2016-01-05,1.65451135068486
2016-01-06,1.47869935246111
2016-01-07,1.60188900724489
2016-01-08,1.90863024240234
2016-01-09,1.64681195840723
2016-01-10,1.88092113421352
2016-01-11,1.8312447056211
2016-01-12,1.82209059317234
2016-01-13,1.52576543540023
2016-01-14,1.37085804642154
2016-01-15,1.16610635847684
2016-01-16,1.25562453233496
2016-01-17,1.3786812413126
2016-01-18,1.56308902956262
2016-01-19,1.2051670903125
2016-01-20,1.40034128758334
2016-01-21,1.33767181988525
2016-01-22,1.63075682708847
2016-01-23,1.63697879495845
2016-01-24,1.59386539558897
2016-01-25,1.49991490989254
2016-01-26,1.46786248642183
2016-01-27,1.42475940539223
2016-01-28,1.30562301405363
2016-01-29,1.4776973569398
2016-01-30,1.64180848110395
2016-01-31,1.58488042888651
2016-02-01,1.3881096116296
2016-02-02,1.54880153115069
2016-02-03,1.52772028495366
2016-02-04,1.45371735269019
2016-02-05,1.66542850473156
2016-02-06,1.71919137408513
2016-02-07,1.51097790178109
2016-02-08,1.26859531731712
2016-02-09,1.4905038393816
2016-02-10,1.40148640502554
2016-02-11,1.63838665072832
2016-02-12,1.46896116425662
2016-02-13,1.36585995918246
2016-02-14,1.49178918436924
2016-02-15,1.37431339320694
2016-02-16,1.24737414022464
2016-02-17,1.43951110864426
2016-02-18,1.5873218572326
2016-02-19,1.35935743014956
2016-02-20,1.4404694457778
2016-02-21,1.25064635978226
2016-02-22,1.23446824326124
2016-02-23,1.28970820428891
2016-02-24,1.10197957709888
2016-02-25,1.45192717180886
2016-02-26,1.31046587769904
2016-02-27,1.40267420512333
2016-02-28,1.26856240228036
2016-02-29,1.27863943051679
2016-03-01,1.34595943397279
2016-03-02,1.48676743899818
2016-03-03,1.24281386187765
2016-03-04,1.4202905747296
2016-03-05,1.31489150644113
2016-03-06,1.30267461124352
2016-03-07,1.18373904760975
2016-03-08,1.38418555955517
2016-03-09,1.50556613472754
2016-03-10,1.39498762449519
2016-03-11,1.4558371270903
2016-03-12,1.29309998895007
2016-03-13,1.19133776664952
2016-03-14,1.36157867572066
2016-03-15,1.44601446105337
2016-03-16,1.36240074374964
2016-03-17,1.27123177016547
2016-03-18,1.20977623744848
2016-03-19,1.19375435342067
2016-03-20,1.2885053972908
2016-03-21,1.22179993164257
2016-03-22,1.31790081158954
2016-03-23,1.33000173042943
2016-03-24,1.30763485488249
2016-03-25,1.2939893741427
2016-03-26,1.35877832426485
2016-03-27,1.25971564016182
2016-03-28,1.52812658208402
2016-03-29,1.39268534813605
2016-03-30,1.2865650579154
2016-03-31,1.09002060850274
2016-04-01,1.34576534921241
2016-04-02,1.23027354521064
2016-04-03,1.25491164306668
2016-04-04,1.46451063903013
2016-04-05,1.37202288371652
2016-04-06,1.38983625766783
2016-04-07,1.22644643418406
2016-04-08,1.26961432515942
2016-04-09,1.41243184123193
2016-04-10,1.51610377810751
2016-04-11,1.34194605763437
2016-04-12,1.30853990702331
2016-04-13,1.44671798709582
2016-04-14,1.44010939074821
2016-04-15,1.22714561767327
2016-04-16,1.22646203098232
2016-04-17,1.40070658774291
2016-04-18,1.18114815979464
2016-04-19,1.32256338355218
2016-04-20,1.4810837394023
2016-04-21,1.37229670727863
2016-04-22,1.30523810813938
2016-04-23,1.31526883007281
2016-04-24,1.22623299658456
2016-04-25,1.19154068438116
2016-04-26,1.42753423103412
2016-04-27,1.20391050662671
2016-04-28,1.21424663379977
2016-04-29,1.437213230451
2016-04-30,1.33346713443509
2016-05-01,1.40894380675188
2016-05-02,1.40681219131781
2016-05-03,1.3504601871103
2016-05-04,1.49404508982223
2016-05-05,1.38326972878017
2016-05-06,1.45799550629742
2016-05-07,1.36798068530817
2016-05-08,1.52628726269645
2016-05-09,1.55291887788421
2016-05-10,1.42000604052997
2016-05-11,1.18841927789211
2016-05-12,1.23362875152907
2016-05-13,1.3568921156246
2016-05-14,1.28716362660047
2016-05-15,1.24491456757473
2016-05-16,1.25868578511261
2016-05-17,1.24819219573291
2016-05-18,1.35375818341092
2016-05-19,1.04628319494308
2016-05-20,1.27632460291297
2016-05-21,1.21232100325408
2016-05-22,1.57327215149838
2016-05-23,1.53251745206656
2016-05-24,1.25836533822067
2016-05-25,1.18844983735452
2016-05-26,1.16715812487511
2016-05-27,1.25149101484238
2016-05-28,1.25549390740421
2016-05-29,1.45319125723792
2016-05-30,1.44840919816782
2016-05-31,1.28702989178559
2016-06-01,1.44534256004041
2016-06-02,1.39730034351877
2016-06-03,1.48333882027329
2016-06-04,1.28572353118916
2016-06-05,1.83630724079394
2016-06-06,1.8502664598643
2016-06-07,1.51746741135456
2016-06-08,1.5491960941991
2016-06-09,1.76992777357482
2016-06-10,1.53804283178369
2016-06-11,1.68268548549938
2016-06-12,1.72310307417171
2016-06-13,2.03978231203052
2016-06-14,1.65653180853988
2016-06-15,1.89616990017743
2016-06-16,2.00199628072087
2016-06-17,2.02946079345589
2016-06-18,2.14727748972129
2016-06-19,2.39654292891917
2016-06-20,2.1923136341794
2016-06-21,1.80416941689496
2016-06-22,1.49477621732742
2016-06-23,1.46840012329493
2016-06-24,1.501196821317
2016-06-25,1.92367931159794
2016-06-26,1.65083726147557
2016-06-27,1.65453603614371
2016-06-28,1.67700710149655
2016-06-29,1.61353847680769
2016-06-30,1.69683388562583
2016-07-01,1.81076408712167
2016-07-02,1.76695832830007
2016-07-03,1.79225423259822
2016-07-04,1.73712161124127
2016-07-05,1.66613163906238
2016-07-06,1.60676445840677
2016-07-07,1.50002593928932
2016-07-08,1.5945051618931
2016-07-09,1.37967316583396
2016-07-10,0.855976419179356
2016-07-11,0.78661025154411
2016-07-12,0.795810316141841
2016-07-13,0.723406514748549
2016-07-14,0.784992673329058
2016-07-15,0.758525743286158
2016-07-16,0.882074038139155
2016-07-17,0.844692762055206
2016-07-18,0.846560990998163
2016-07-19,0.726556030901576
2016-07-20,0.848606068994475
2016-07-21,0.745552658401295
